key	text	tooltip
technologies_short_description_vik_mil_cavalry_4	The most formidable cavalrymen are trained mounted soldiers of status. Spreading the word of the need for our more learned horse-warriors will bring them forth to take their place in our battle ranks.	true
technologies_short_description_vik_mil_cavalry_7	Horse-warrior societies are renowned for being the unconquerable victors of countless wars. Nurturing our traditions of horse-riding and mounted combat will encourage more cavalrymen to come forward for recruitment.	true
technologies_short_description_vik_mil_cavalry_6	When a horseman’s skills are unmatched, he is the bane of all his enemies on the battlefield. Sending out word of the need for our master horse-warriors will bring them forth to take their place in our battle ranks.	true
technologies_onscreen_name_vik_mil_land_2	Campaign Planning	true
technologies_onscreen_name_vik_mil_land_3	Masters of the Land	true
technologies_onscreen_name_vik_mil_land_1	Healthcare	true
technologies_onscreen_name_vik_mil_land_6	Prosperous Households	true
technologies_onscreen_name_vik_mil_land_7	Lords of War	true
technologies_onscreen_name_vik_mil_land_4	Military Careers	true
technologies_onscreen_name_vik_mil_land_5	Thriving Peasantry	true
technologies_long_description_vik_mil_siege_2_here_king	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technologies_short_description_vik_civ_leader_1	No civilisation ever became great without first applying a rule of law. Acquiring or improving facilities that allow for the better administration of justice will earn us renown, or at least keep the rabble under control!	true
technologies_short_description_vik_civ_leader_2	A strong and stable leadership is not possible without a strong and stable leader. Implementing a firmly managed hierarchy beneath those at the top will keep the nobles in line, reducing losses from corruption.	true
technologies_short_description_vik_civ_leader_3	Any non-hostile outlander who respects the local laws should be considered an equal. Decreeing the fair treatment of all law-abiding visitors to our lands will increase our standing amongst other kingdoms.	true
technologies_short_description_vik_civ_leader_4	Nothing in this world is certain, except for death and taxes. Introducing a tithe system across our lands to take a small amount of our people’s produce, incomes, and crop yields will swell our coffers with additional wealth.	true
technologies_short_description_vik_civ_leader_5	Mere mortals are ordinary men, but kings and leaders are ordained by God! Ordering all monks, priors, and bishops to use their influence to help legitimise our leadership will see us wield more political influence.	true
technologies_short_description_vik_civ_leader_6	History shall be written by the victors, and victors we shall be. Establishing our place in this world, whether by war or diplomacy, will mean our sovereignty shall never be in question. We shall prevail!	true
technologies_long_description_vik_civ_industry_2	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technologies_long_description_vik_civ_industry_3	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technologies_long_description_vik_civ_industry_1	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technologies_long_description_vik_civ_industry_6	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technologies_long_description_vik_civ_industry_4	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technologies_long_description_vik_civ_industry_5	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technologies_short_description_vik_civ_market_6_here_king	Foreign trade keeps your friends close, and can turn enemies into friends. By organising regular liaisons between merchant guilds and traders in foreign kingdoms, political relationships can also be improved.	true
technologies_short_description_vik_civ_army_6_here_king	In the most arduous campaigns, victory is more easily achieved by constantly whetting the people’s appetite for the fight. Advising our war leaders in demagoguery will enable them to help us rile up the masses for war.	true
technologies_short_description_vik_civ_leader_6_here_king	History shall be written by the victors, and victors we shall be. Establishing our place in this world, whether by war or diplomacy, will mean our sovereignty shall never be in question. We shall prevail!	true
technologies_short_description_vik_eastangla_civ_market_5	One people of many shared traditions, cultivated for the benefit of all. Preserving the best aspects of our culture, while absorbing the best aspects of others, will make us a civilisation to be reckoned with!	true
technologies_onscreen_name_vik_mil_missile_2_gaelic_sea_kings	Missile Drills & Tactics	true
technologies_onscreen_name_vik_irish_civ_market_5	Cultural Osmosis	true
technologies_onscreen_name_vik_civ_farm_2	Regional Traditions	true
technologies_onscreen_name_vik_civ_farm_3	Irrigation	true
technologies_onscreen_name_vik_civ_farm_1	Mills	true
technologies_onscreen_name_vik_civ_farm_6	Fertile Lands	true
technologies_onscreen_name_vik_civ_farm_4	Estates	true
technologies_onscreen_name_vik_civ_farm_5	Rural Enterprises	true
technologies_short_description_vik_miercna_civ_leader_6	History shall be written by the victors, and victors we shall be. Establishing our place in this world, whether by war or diplomacy, will mean our sovereignty shall never be in question. We shall prevail!	true
technologies_onscreen_name_vik_scots_civ_market_5	Cultural Osmosis	true
technology_node_sets_localised_name_vik_viking_norse	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_viking_dene_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_sudreyar_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_sudreyar_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_stratclut_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_stratclut_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_eastangla_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_eastangla_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_westsexa_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_westsexa_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_viking_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_viking_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_westsexa_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_westsexa_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_gwined_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_gwined_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_stratclut_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_stratclut_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_dyflin_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_dyflin_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_viking_normaund	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_sudreyar_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_sudreyar_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_eastangla_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_eastangla_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_viking_dene	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_westsexa_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_westsexa_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_eastangla_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_eastangla_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_dyflin_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_dyflin_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_northym_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_northym_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_gwined_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_gwined_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_viking_norse	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_stratclut_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_stratclut_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_sudreyar_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_sudreyar_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_viking_normaund_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_miercna_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_miercna_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_viking_norse	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_viking_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_viking_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_viking_dene	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_viking_normaund_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_miercna_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_miercna_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_northym_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_northym_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_viking_norse_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_viking_normaund	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_viking_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_viking_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_scots_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_scots_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_viking_dene_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_irish_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_irish_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_viking_normaund	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_dyflin_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_dyflin_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_viking_norse_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_gwined_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_gwined_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_viking_dene_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_irish_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_irish_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_scots_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_tooltip_string_vik_scots_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_miercna_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_miercna_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_viking_dene	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_viking_norse_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_irish_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_irish_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_viking_normaund_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_northym_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_scots_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_localised_name_vik_scots_civ	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_node_sets_encyclopaedia_string_vik_northym_mil	PLACEHOLDER - THIS SHOULD NOT BE SHOWN IF YOU SEE THIS TELL LAURA	true
technology_text_long_descriptions_long_description_placeholder	placeholder	true
technology_text_short_descriptions_short_description_placeholder	placeholder	true
technology_text_strings_string_placeholder	placeholder	true
town_wealth_growth_factors_positive_tooltip_events	text_rejected	true
town_wealth_growth_factors_positive_tooltip_ministers	text_rejected	true
town_wealth_growth_factors_positive_tooltip_education	text_rejected	true
town_wealth_growth_factors_positive_tooltip_industry	text_rejected	true
town_wealth_growth_factors_positive_tooltip_technologies	text_rejected	true
town_wealth_growth_factors_positive_tooltip_port	text_rejected	true
town_wealth_growth_factors_positive_tooltip_global_food	text_rejected	true
town_wealth_growth_factors_positive_tooltip_government	text_rejected	true
town_wealth_growth_factors_positive_tooltip_roads	text_rejected	true
trade_details_onscreen_text_route_age	Long-term trading partner.\\nTrading with a country for a long time gradually increases the value of your trade route. Each turn, a small stability bonus is added to your income from each route. If the trade agreement is cancelled, this bonus income is lost	true
trade_details_onscreen_text_other_goods	Other goods	true
trait_categories_localized_name_noble	Noble	true
trait_categories_localized_name_items_general	Items	true
trait_categories_localized_name_personality	Personality	true
trait_categories_localized_name_industrious	Industrious	true
trait_categories_localized_name_experience	Experience	true
trait_categories_localized_name_wise	Wise	true
trait_categories_localized_name_foolish	Foolish	true
trait_categories_localized_name_virtuous	Virtuous	true
trait_categories_localized_name_sinful	Sinful	true
trait_categories_localized_name_heroic	Heroic	true
trait_categories_localized_name_malicious	Malicious	true
trait_categories_localized_name_cowardly	Cowardly	true
trait_categories_localized_name_brutish	Brutish	true
trait_categories_localized_name_legendary	Legendary	true
ui_unit_bullet_point_enums_onscreen_name_att_wardogs	Has Wardogs	true
ui_unit_bullet_point_enums_onscreen_name_att_ramming	Damaging Ramming	true
ui_unit_bullet_point_enums_onscreen_name_att_charge_strong	Devastating Charge	true
ui_unit_bullet_point_enums_onscreen_name_att_average_negative	Average	true
ui_unit_bullet_point_enums_onscreen_name_att_very_low	Very Low	true
ui_unit_bullet_point_enums_onscreen_name_att_average_positive	Average	true
ui_unit_bullet_point_enums_onscreen_name_att_ramming_heavy	Devastating Ramming	true
ui_unit_bullet_point_enums_onscreen_name_att_has_ranged_weapon_shp	Has Missile Weapon	true
ui_unit_bullet_point_enums_onscreen_name_att_greek_fire	Greek Fire	true
ui_unit_bullet_point_enums_onscreen_name_att_high	High	true
ui_unit_bullet_point_enums_onscreen_name_att_has_ranged_weapon	Has Missile Weapon	true
ui_unit_bullet_point_enums_onscreen_name_att_good	Good	true
ui_unit_bullet_point_enums_onscreen_name_att_poor	Poor	true
ui_unit_bullet_point_enums_onscreen_name_att_very_poor	Very Poor	true
ui_unit_bullet_point_enums_onscreen_name_att_scattershot	Fires three projectiles	true
ui_unit_bullet_point_enums_onscreen_name_att_very_high	Very High	true
ui_unit_bullet_point_enums_onscreen_name_att_low	Low	true
ui_unit_bullet_point_enums_onscreen_name_att_ammo_refill	Can Refill Ammo	true
ui_unit_bullet_point_enums_onscreen_name_att_has_grenade	Has Grenades	true
ui_unit_bullet_point_enums_onscreen_name_att_encourage	Boosts Friendly Morale	true
ui_unit_bullet_point_enums_onscreen_name_att_excellent	Excellent	true
ui_unit_bullet_point_enums_onscreen_name_att_unit_small	Small Unit	true
ui_unit_groupings_tooltip_com	These are small units that protect the general whilst he gets on with his job.	true
ui_unit_groupings_onscreen_art_siege	Siege Artillery	true
ui_unit_groupings_onscreen_att_inf_axe_land	Axe Infantry	true
ui_unit_groupings_onscreen_att_cav_bow_land	Bow Cavalry	true
ui_unit_groupings_tooltip_att_special_grenade_marine	These units can throw powerful grenades to cause great damage to the enemy, but are weak if engaged in melee due to their low numbers.	true
ui_unit_groupings_onscreen_att_inf_spear_land	Spear Infantry	true
ui_unit_groupings_onscreen_att_cav_melee_land	Melee Cavalry	true
ui_unit_groupings_onscreen_att_inf_axe_naval	Assault Ship	true
ui_unit_groupings_onscreen_att_inf_bow_naval	Bow Ship	true
ui_unit_groupings_onscreen_inf_sling	Slinger	true
ui_unit_groupings_onscreen_att_inf_axe_marine	Axe Infantry	true
ui_unit_groupings_tooltip_att_inf_sling_land	Mid-range units with exceptional high rate of fire.	true
ui_unit_groupings_onscreen_att_special_grenade_naval	Naft Thrower	true
ui_unit_groupings_tooltip_att_inf_sword_land	Frontline soldiers trained for hand-to-hand combat with their enemies.	true
ui_unit_groupings_onscreen_att_special_grenade_land	Naft Thrower	true
ui_unit_groupings_onscreen_att_inf_bow_marine	Bow Infantry	true
ui_unit_groupings_onscreen_att_art_field_land	Artillery	true
ui_unit_groupings_tooltip_att_cav_shock_land	The hammer to the infantry of any army, they are devastating when charged into the flank or rear of enemies.	true
ui_unit_groupings_onscreen_att_inf_sling_land	Slinger	true
ui_unit_groupings_tooltip_att_inf_axe_marine	Frontline soldiers trained for hand-to-hand combat.	true
ui_unit_groupings_tooltip_att_inf_bow_marine	Long-range units who provide support for melee units, but are themselves very weak in close combat.	true
ui_unit_groupings_onscreen_att_special_transportship_naval	Transport Ship	true
ui_unit_groupings_onscreen_att_inf_bow_land	Bow Infantry	true
ui_unit_groupings_onscreen_att_inf_sword_land	Sword Infantry	true
ui_unit_groupings_tooltip_att_special_grenade_naval	These units can throw powerfull grenades to cause great damage to the enemy, but are weak if engaged in combat due to their low numbers.	true
ui_unit_groupings_onscreen_att_cav_shock_land	Shock Cavalry	true
ui_unit_groupings_tooltip_inf_sling	placeholder	true
ui_unit_groupings_tooltip_att_art_field_land	With a long range and able to cause great damage, field artillery units can be moved slowly around the battlefield, but are very weak if engaged in melee.	true
ui_unit_groupings_tooltip_att_inf_axe_naval	Frontline soldiers trained for hand-to-hand combat.	true
ui_unit_groupings_tooltip_att_inf_bow_naval	Long-range units who provide support for melee units, but are themselves very weak in close combat.	true
ui_unit_groupings_tooltip_att_inf_spear_land	Solid defensive infantry protected by shields, they are very good when ranged against cavalry.	true
ui_unit_groupings_onscreen_att_special_grenade_marine	Naft Thrower	true
ui_unit_groupings_tooltip_art_siege	Huge siege engines perfect for knocking down walls and gatehouses.	true
ui_unit_groupings_tooltip_att_cav_melee_land	Although versatile units protected by shields, melee cavalry are weak against more specialised units.	true
ui_unit_groupings_onscreen_shp_art	Artillery Ship	true
ui_unit_groupings_tooltip_att_special_grenade_land	These units can throw powerful grenades to cause great damage to the enemy, but are weak if engaged in melee due to their low numbers.	true
ui_unit_groupings_onscreen_shp_trn	Transport Ship	true
ui_unit_groupings_onscreen_art_fix	Fixed Artillery	true
ui_unit_groupings_onscreen_art_fld	Field Artillery	true
ui_unit_groupings_onscreen_inf_spr	Spear Infantry	true
ui_unit_groupings_tooltip_att_inf_sling_naval	Mid-range units with exceptional high rate of fire.	true
ui_unit_groupings_tooltip_att_inf_axe_land	Frontline soldiers trained for hand-to-hand combat.	true
ui_unit_groupings_tooltip_att_cav_bow_land	Fast moving and long range, missile cavalry are great at harassing their enemies, but weak if pinned down in melee.	true
ui_unit_groupings_tooltip_att_special_fireship_naval	Capable of settling other ships alight.	true
ui_unit_groupings_tooltip_att_inf_pike_land	Long pikes make these troops deadly from the front but vulnerable if flanked. They are highly effective against cavalry.	true
ui_unit_groupings_onscreen_cav_mis	Missile Cavalry	true
ui_unit_groupings_onscreen_att_inf_crossbow_marine	Crossbow Infantry	true
ui_unit_groupings_onscreen_cav_shk	Shock Cavalry	true
ui_unit_groupings_onscreen_att_inf_pike_land	Pike Infantry	true
ui_unit_groupings_onscreen_att_special_fireship_naval	Fireship	true
ui_unit_groupings_onscreen_inf_mel	Sword Infantry	true
ui_unit_groupings_onscreen_att_art_scorpio	Scorpio	true
ui_unit_groupings_onscreen_shp_mel	Melee Ship	true
ui_unit_groupings_onscreen_att_special_wardog_land	Warhounds	true
ui_unit_groupings_onscreen_shp_mis	Missile Ship	true
ui_unit_groupings_tooltip_att_inf_bow_land	Long-range units who provide support for melee units, but are themselves very weak in close combat.	true
ui_unit_groupings_onscreen_cav_mel	Melee Cavalry	true
ui_unit_groupings_tooltip_att_inf_sword_naval	Frontline soldiers trained for hand-to-hand combat with their enemies.	true
ui_unit_groupings_tooltip_att_art_field_naval	With a long range and able to cause great damage, field artillery units can be moved slowly around the battlefield, but are very weak if engaged in melee.	true
ui_unit_groupings_onscreen_inf_pik	Pike Infantry	true
ui_unit_groupings_onscreen_chariot	Chariot	true
ui_unit_groupings_onscreen_inf_mis	Missile Infantry	true
ui_unit_groupings_tooltip_elph	There's nothing quite like elephants to make a hole in an enemy line. Flaming projectiles and javelins are the best way to counter them.	true
ui_unit_groupings_onscreen_att_inf_crossbow_naval	Crossbow Ship	true
ui_unit_groupings_tooltip_att_special_transportship_naval	Slow but with plenty of space, they do their job well. Just remember that they aren't warships.	true
ui_unit_groupings_tooltip_att_cav_javelin_land	Fast moving and short-range, missile cavalry are great at harassing their enemies, but weak if pinned down in melee.	true
ui_unit_groupings_tooltip_att_inf_sling_marine	Mid-range units with exceptional high rate of fire.	true
ui_unit_groupings_tooltip_att_inf_crossbow_land	Mid-range units with exceptional armour-piercing ability, but slow reload speed.	true
ui_unit_groupings_tooltip_att_cav_crossbow_land	Fast moving and mid-range, missile cavalry are great at harassing their enemies, but weak if pinned down in melee.	true
ui_unit_groupings_tooltip_att_cav_elephant_land	There's nothing quite like elephants to make a hole in an enemy line. Flaming projectiles and javelins are the best way to counter them.	true
ui_unit_groupings_tooltip_att_inf_sword_marine	Frontline soldiers trained for hand-to-hand combat with their enemies.	true
ui_unit_groupings_tooltip_spcl	Nothing says "surprise!" like unleashing animals on the battlefield.	true
ui_unit_groupings_onscreen_att_cav_elephant_land	Elephant	true
ui_unit_groupings_onscreen_att_cav_crossbow_land	Crossbow Cavalry	true
ui_unit_groupings_onscreen_att_inf_crossbow_land	Crossbow Infantry	true
ui_unit_groupings_tooltip_att_inf_javelin_land	Short-range units that can take exceptionally high damage.	true
ui_unit_groupings_onscreen_com	Command	true
ui_unit_groupings_tooltip_att_inf_crossbow_naval	Mid-range units with exceptional armour-piercing ability, but slow reload speed.	true
ui_unit_groupings_onscreen_att_inf_sling_marine	Slinger	true
ui_unit_groupings_tooltip_att_special_wardog_land	War dogs are great to attack lightly armoured units.	true
ui_unit_groupings_tooltip_shp_mel	Perfect for taking out enemy ships, but have to close quickly and board to be successful.	true
ui_unit_groupings_onscreen_att_inf_javelin_naval	Skirmisher	true
ui_unit_groupings_tooltip_att_art_scorpio	With a long range and able to cause great damage, field artillery units can be moved slowly around the battlefield, but are very weak if engaged in melee.	true
ui_unit_groupings_tooltip_inf_mel	Frontline soldiers trained for hand-to-hand combat with their enemies.	true
ui_unit_groupings_onscreen_att_special_ram_naval	Ramming Ship	true
ui_unit_groupings_tooltip_cav_shk	The hammer to the infantry of any army, they are devastating when charged into the flank or rear of enemies.	true
ui_unit_groupings_tooltip_att_inf_crossbow_marine	Mid-range units with exceptional armour-piercing ability, but slow reload speed.	true
